Code,AU2013_NAM,EI_min,EI_max,EI_mean,EI_count,EI_median,EI_stdev,GI_min,GI_max,GI_mean,GI_count,GI_median,GI_stdev,Latitude,Longitude,EI,GI,generations,CS,HS,DS,WS,EI_min_cor,EI_max_cor,EI_avg_cor,GI_min_cor,GI_max_cor,GI_avg_cor
500100,Awanui,,,,0,,,,,,0,,,-35.025,173.275,40.166,40.166,3.16,0,0,0,0,40.166,40.166,40.166,40.166,40.166,40.166
500202,Karikari Peninsula-Maungataniwha,16.643,44.328,29.232,24,29.7795,7.374785138,16.643,44.328,29.232,24,29.7795,7.374785138,-35.075,173.425,29.561,29.561,3.12,0,0,0,0,16.643,44.328,29.232,16.643,44.328,29.232
500203,Taipa Bay-Mangonui,,,,0,,,,,,0,,,-35.025,173.525,33.264,33.264,3.08,0,0,0,0,33.264,33.264,33.264,33.264,33.264,33.264
500204,Herekino,25.995,42.347,35.544625,16,35.6705,4.933183892,25.995,42.347,35.544625,16,35.6705,4.933183892,-35.225,173.225,33.612,33.612,2.77,0,0,0,0,25.995,42.347,35.544625,25.995,42.347,35.544625
500205,Ahipara,,,,0,,,,,,0,,,-35.175,173.175,31.507,31.507,3.13,0,0,0,0,31.507,31.507,31.507,31.507,31.507,31.507
500206,North Cape,37.739,43.143,40.40433333,18,40.468,1.550436751,37.739,43.143,40.40433333,18,40.468,1.550436751,-34.575,172.875,40.24,40.24,3.18,0,0,0,0,37.739,43.143,40.40433333,37.739,43.143,40.40433333
500207,Houhora,38.236,40.035,39.01755556,9,39.006,0.69796868,38.236,40.035,39.01755556,9,39.006,0.69796868,-34.775,173.075,38.442,38.442,3.19,0,0,0,0,38.236,40.035,39.01755556,38.236,40.035,39.01755556
500208,Motutangi-Kareponia,33.529,40.708,38.79218182,11,39.239,2.08901306,33.529,40.708,38.79218182,11,39.239,2.08901306,-34.975,173.175,40.708,40.708,3.12,0,0,0,0,33.529,40.708,38.79218182,33.529,40.708,38.79218182
500301,Kaitaia West,,,,0,,,,,,0,,,-35.125,173.275,37.911,37.911,3.16,0,0,0,0,37.911,37.911,37.911,37.911,37.911,37.911
500302,Kaitaia East,,,,0,,,,,,0,,,-35.125,173.275,37.911,37.911,3.16,0,0,0,0,37.911,37.911,37.911,37.911,37.911,37.911
500401,Kaeo,,,,0,,,,,,0,,,-35.125,173.775,34.456,34.456,2.94,0,0,0,0,34.456,34.456,34.456,34.456,34.456,34.456
500402,Mangapa-Matauri Bay,17.281,47.326,31.73292308,26,29.1015,9.707785893,17.281,47.326,31.73292308,26,29.1015,9.707785893,-35.075,173.775,36.845,36.845,3.12,0,0,0,0,17.281,47.326,31.73292308,17.281,47.326,31.73292308
500500,Kohukohu,,,,0,,,,,,0,,,-35.375,173.525,30.334,30.334,3.07,0,0,0,0,30.334,30.334,30.334,30.334,30.334,30.334
500600,Rawene,,,,0,,,,,,0,,,-35.425,173.525,32.833,32.833,3.09,0,0,0,0,32.833,32.833,32.833,32.833,32.833,32.833
500700,Omapere and Opononi,,,,0,,,,,,0,,,-35.525,173.425,29.679,29.679,2.88,0,0,0,0,29.679,29.679,29.679,29.679,29.679,29.679
500801,Hokianga North,17.009,40.534,27.378,31,26.948,5.661118723,17.009,40.534,27.378,31,26.948,5.661118723,-35.325,173.475,29.655,29.655,3.01,0,0,0,0,17.009,40.534,27.378,17.009,40.534,27.378
500802,Hokianga South,10.27,39.228,25.89455172,29,26.006,7.302360697,10.27,39.228,25.89455172,29,26.006,7.302360697,-35.475,173.575,31.4,31.4,3.04,0,0,0,0,10.27,39.228,25.89455172,10.27,39.228,25.89455172
500900,Kerikeri,34.718,37.015,35.8665,2,35.8665,1.624224276,34.718,37.015,35.8665,2,35.8665,1.624224276,-35.225,173.975,37.015,37.015,3.06,0,0,0,0,34.718,37.015,35.8665,34.718,37.015,35.8665
501000,Russell,,,,0,,,,,,0,,,-35.325,174.175,26.514,26.514,3.11,0,0,0,0,26.514,26.514,26.514,26.514,26.514,26.514
501100,Paihia,,,,0,,,,,,0,,,-35.325,174.075,22.939,22.939,3.09,0,0,0,0,22.939,22.939,22.939,22.939,22.939,22.939
501200,Haruru Falls,,,,0,,,,,,0,,,-35.275,174.025,31.244,31.244,3.05,0,0,0,0,31.244,31.244,31.244,31.244,31.244,31.244
501300,Opua East,,,,0,,,,,,0,,,-35.325,174.075,22.939,22.939,3.09,0,0,0,0,22.939,22.939,22.939,22.939,22.939,22.939
501400,Kawakawa,,,,0,,,,,,0,,,-35.375,174.025,21.724,21.724,3.05,0,0,0,0,21.724,21.724,21.724,21.724,21.724,21.724
501500,Moerewa,,,,0,,,,,,0,,,-35.375,174.025,21.724,21.724,3.05,0,0,0,0,21.724,21.724,21.724,21.724,21.724,21.724
501612,Opua West,,,,0,,,,,,0,,,-35.325,174.075,22.939,22.939,3.09,0,0,0,0,22.939,22.939,22.939,22.939,22.939,22.939
501614,Kapiro,36.505,46.595,43.25414286,7,43.656,3.702892987,36.505,46.595,43.25414286,7,43.656,3.702892987,-35.175,173.975,42.528,42.528,3.07,0,0,0,0,36.505,46.595,43.25414286,36.505,46.595,43.25414286
501615,Waitangi,28.379,38.309,33.344,2,33.344,7.021570337,28.379,38.309,33.344,2,33.344,7.021570337,-35.225,174.025,38.309,38.309,3.09,0,0,0,0,28.379,38.309,33.344,28.379,38.309,33.344
501620,Pokere-Waihaha,15.327,33.012,21.55033333,24,20.5515,4.356167409,15.327,33.012,21.55033333,24,20.5515,4.356167409,-35.425,174.125,20.642,20.642,2.98,0,0,0,0,15.327,33.012,21.55033333,15.327,33.012,21.55033333
501631,Okaihau,20.559,21.014,20.7865,2,20.7865,0.321733585,20.559,21.014,20.7865,2,20.7865,0.321733585,-35.325,173.775,20.559,20.559,2.86,0,0,0,0,20.559,21.014,20.7865,20.559,21.014,20.7865
501632,Ohaeawai,16.543,18.603,17.28466667,3,16.708,1.144687002,16.543,18.603,17.28466667,3,16.708,1.144687002,-35.325,173.875,18.603,18.603,2.88,0,0,0,0,16.543,18.603,17.28466667,16.543,18.603,17.28466667
501633,Waihou Valley-Hupara,18.601,31.244,23.028,13,22.162,3.788852553,18.601,31.244,23.028,13,22.162,3.788852553,-35.275,173.875,22.162,22.162,2.89,0,0,0,0,18.601,31.244,23.028,18.601,31.244,23.028
501634,Ngapuhi-Kaikou,11.517,24.897,19.13646429,28,19.464,2.712613711,11.517,24.897,19.13646429,28,19.464,2.712613711,-35.475,173.825,21.39,21.39,3.01,0,0,0,0,11.517,24.897,19.13646429,11.517,24.897,19.13646429
501700,Kaikohe,,,,0,,,,,,0,,,-35.425,173.775,19.555,19.555,2.94,0,0,0,0,19.555,19.555,19.555,19.555,19.555,19.555
501802,Opouteke-Tanekaha,18.677,30.797,24.51417143,35,23.878,2.936111339,18.677,30.797,24.51417143,35,23.878,2.936111339,-35.675,174.025,27.463,27.463,3.02,0,0,0,0,18.677,30.797,24.51417143,18.677,30.797,24.51417143
501806,Marsden Point-Ruakaka,,,,0,,,,,,0,,,-35.875,174.425,34.868,34.868,3.1,0,0,0,0,34.868,34.868,34.868,34.868,34.868,34.868
501807,Ngunguru,34.436,34.436,34.436,1,34.436,,34.436,34.436,34.436,1,34.436,,-35.625,174.525,34.436,34.436,3.1,0,0,0,0,34.436,34.436,34.436,34.436,34.436,34.436
501809,Wharekohe-Oakleigh,22.595,33.442,29.05592857,14,29.081,2.663396688,22.595,33.442,29.05592857,14,29.081,2.663396688,-35.775,174.175,28.772,28.772,2.96,0,0,0,0,22.595,33.442,29.05592857,22.595,33.442,29.05592857
501810,Maungatapere,,,,0,,,,,,0,,,-35.775,174.225,28.464,28.464,3.02,0,0,0,0,28.464,28.464,28.464,28.464,28.464,28.464
501811,Waiotira-Springfield,28.771,35.146,32.5438,15,32.575,2.060864909,28.771,35.146,32.5438,15,32.575,2.060864909,-35.925,174.275,29.419,29.419,3,0,0,0,0,28.771,35.146,32.5438,28.771,35.146,32.5438
501814,Punaruku-Kiripaka,16.202,27.959,22.895,23,22.79,3.125699035,16.202,27.959,22.895,23,22.79,3.125699035,-35.525,174.375,24.851,24.851,3.02,0,0,0,0,16.202,27.959,22.895,16.202,27.959,22.895
501815,Bream Bay,29.269,35.464,33.6272,5,34.326,2.480504525,29.269,35.464,33.6272,5,34.326,2.480504525,-35.975,174.375,34.321,34.321,3.02,0,0,0,0,29.269,35.464,33.6272,29.269,35.464,33.6272
501816,Waipu,35.541,37.041,36.291,2,36.291,1.060660172,35.541,37.041,36.291,2,36.291,1.060660172,-36.025,174.475,37.041,37.041,3.05,0,0,0,0,35.541,37.041,36.291,35.541,37.041,36.291
501817,Pataua-Whareora,26.578,32.276,29.7252,5,30.056,2.478111721,26.578,32.276,29.7252,5,30.056,2.478111721,-35.725,174.475,31.859,31.859,3.1,0,0,0,0,26.578,32.276,29.7252,26.578,32.276,29.7252
501818,Parua Bay,33.25,33.25,33.25,1,33.25,,33.25,33.25,33.25,1,33.25,,-35.775,174.425,33.25,33.25,3.11,0,0,0,0,33.25,33.25,33.25,33.25,33.25,33.25
501819,Bream Head,37.839,38.568,38.2035,2,38.2035,0.515480843,37.839,38.568,38.2035,2,38.2035,0.515480843,-35.825,174.525,38.568,38.568,3.09,0,0,0,0,37.839,38.568,38.2035,37.839,38.568,38.2035
502001,Springs Flat,25.699,25.699,25.699,1,25.699,,25.699,25.699,25.699,1,25.699,,-35.625,174.275,22.74,22.74,3.02,0,0,0,0,25.699,25.699,25.699,25.699,25.699,25.699
502002,Three Mile Bush,,,,0,,,,,,0,,,-35.725,174.275,28.389,28.389,2.87,0,0,0,0,28.389,28.389,28.389,28.389,28.389,28.389
502003,Te Hihi,,,,0,,,,,,0,,,-35.725,174.275,28.389,28.389,2.87,0,0,0,0,28.389,28.389,28.389,28.389,28.389,28.389
502004,Abbey Caves,,,,0,,,,,,0,,,-35.725,174.375,26.578,26.578,3.09,0,0,0,0,26.578,26.578,26.578,26.578,26.578,26.578
502005,Otaika-Portland,31.721,31.721,31.721,1,31.721,,31.721,31.721,31.721,1,31.721,,-35.775,174.275,31.721,31.721,3.03,0,0,0,0,31.721,31.721,31.721,31.721,31.721,31.721
502101,Kamo West,,,,0,,,,,,0,,,-35.675,174.275,26.271,26.271,2.95,0,0,0,0,26.271,26.271,26.271,26.271,26.271,26.271
502102,Kamo East,,,,0,,,,,,0,,,-35.675,174.325,25.699,25.699,3.05,0,0,0,0,25.699,25.699,25.699,25.699,25.699,25.699
502201,Tikipunga West,,,,0,,,,,,0,,,-35.675,174.325,25.699,25.699,3.05,0,0,0,0,25.699,25.699,25.699,25.699,25.699,25.699
502202,Tikipunga East,,,,0,,,,,,0,,,-35.675,174.325,25.699,25.699,3.05,0,0,0,0,25.699,25.699,25.699,25.699,25.699,25.699
502300,Whau Valley,,,,0,,,,,,0,,,-35.675,174.325,25.699,25.699,3.05,0,0,0,0,25.699,25.699,25.699,25.699,25.699,25.699
502400,Otangarei,,,,0,,,,,,0,,,-35.675,174.325,25.699,25.699,3.05,0,0,0,0,25.699,25.699,25.699,25.699,25.699,25.699
502500,Western Hills,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
502600,Kensington,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
502700,Mairtown,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
502800,Regent,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
502900,Woodhill,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
503000,Vinetown,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
503100,Whangarei Central,27.371,27.371,27.371,1,27.371,,27.371,27.371,27.371,1,27.371,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
503200,Riverside,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
503300,Horahora,,,,0,,,,,,0,,,-35.725,174.275,28.389,28.389,2.87,0,0,0,0,28.389,28.389,28.389,28.389,28.389,28.389
503400,Maunu,,,,0,,,,,,0,,,-35.725,174.275,28.389,28.389,2.87,0,0,0,0,28.389,28.389,28.389,28.389,28.389,28.389
503500,Raumanga East,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
503600,Morningside,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
503700,Parahaki,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
503800,Raumanga West,,,,0,,,,,,0,,,-35.775,174.275,31.721,31.721,3.03,0,0,0,0,31.721,31.721,31.721,31.721,31.721,31.721
503900,Port-Limeburners,,,,0,,,,,,0,,,-35.725,174.325,27.371,27.371,3.12,0,0,0,0,27.371,27.371,27.371,27.371,27.371,27.371
504000,Sherwood Rise,,,,0,,,,,,0,,,-35.725,174.375,26.578,26.578,3.09,0,0,0,0,26.578,26.578,26.578,26.578,26.578,26.578
504100,Onerahi,,,,0,,,,,,0,,,-35.725,174.375,26.578,26.578,3.09,0,0,0,0,26.578,26.578,26.578,26.578,26.578,26.578
504300,Hikurangi,,,,0,,,,,,0,,,-35.575,174.275,22.283,22.283,3.03,0,0,0,0,22.283,22.283,22.283,22.283,22.283,22.283
504400,Te Kopuru,39.323,39.323,39.323,1,39.323,,39.323,39.323,39.323,1,39.323,,-36.025,173.925,39.323,39.323,3.03,0,0,0,0,39.323,39.323,39.323,39.323,39.323,39.323
504501,Kaipara Coastal,12.979,45.825,36.78679545,44,40.878,8.638330824,12.979,45.825,36.78679545,44,40.878,8.638330824,-35.925,173.825,40.989,40.989,3.04,0,0,0,0,12.979,45.825,36.78679545,12.979,45.825,36.78679545
504502,Maungaru,25.882,39,33.27114815,27,34.649,4.022391813,25.882,39,33.27114815,27,34.649,4.022391813,-35.875,173.975,35.533,35.533,3.01,0,0,0,0,25.882,39,33.27114815,25.882,39,33.27114815
504600,Dargaville,39.447,39.447,39.447,1,39.447,,39.447,39.447,39.447,1,39.447,,-35.925,173.875,39.447,39.447,3.04,0,0,0,0,39.447,39.447,39.447,39.447,39.447,39.447
504700,Maungaturoto,,,,0,,,,,,0,,,-36.125,174.325,37.768,37.768,3.05,0,0,0,0,37.768,37.768,37.768,37.768,37.768,37.768
504800,Ruawai,,,,0,,,,,,0,,,-36.125,173.975,41.777,41.777,3.03,0,0,0,0,41.777,41.777,41.777,41.777,41.777,41.777
504900,Kaiwaka,,,,0,,,,,,0,,,-36.175,174.425,37.532,37.532,3.03,0,0,0,0,37.532,37.532,37.532,37.532,37.532,37.532
505010,Rehia-Oneriri,30.845,41.69,37.01635897,39,37.228,2.707196885,30.845,41.69,37.01635897,39,37.228,2.707196885,-36.125,174.275,37.122,37.122,3.06,0,0,0,0,30.845,41.69,37.01635897,30.845,41.69,37.01635897
505021,Mangawhai,,,,0,,,,,,0,,,-36.125,174.525,39.725,39.725,3.03,0,0,0,0,39.725,39.725,39.725,39.725,39.725,39.725
505022,Mangawhai Heads,,,,0,,,,,,0,,,-36.075,174.575,40.839,40.839,3.06,0,0,0,0,40.839,40.839,40.839,40.839,40.839,40.839
505300,Wellsford,,,,0,,,,,,0,,,-36.275,174.525,40.264,40.264,3.05,0,0,0,0,40.264,40.264,40.264,40.264,40.264,40.264
505400,Leigh,,,,0,,,,,,0,,,-36.275,174.775,37.939,37.939,2.86,0,0,0,0,37.939,37.939,37.939,37.939,37.939,37.939
505500,Warkworth,,,,0,,,,,,0,,,-36.425,174.675,33.907,33.907,2.99,0,0,0,0,33.907,33.907,33.907,33.907,33.907,33.907
505601,Waimauku,,,,0,,,,,,0,,,-36.775,174.475,47.52,47.52,3.25,0,0,0,0,47.52,47.52,47.52,47.52,47.52,47.52
505602,Huapai,,,,0,,,,,,0,,,-36.775,174.525,46.168,46.168,3.26,0,0,0,0,46.168,46.168,46.168,46.168,46.168,46.168
505603,Riverhead Urban,,,,0,,,,,,0,,,-36.775,174.575,45.092,45.092,3.26,0,0,0,0,45.092,45.092,45.092,45.092,45.092,45.092
505604,Kumeu East,45.092,45.092,45.092,1,45.092,,45.092,45.092,45.092,1,45.092,,-36.775,174.575,45.092,45.092,3.26,0,0,0,0,45.092,45.092,45.092,45.092,45.092,45.092
505605,Kumeu West,46.168,46.168,46.168,1,46.168,,46.168,46.168,46.168,1,46.168,,-36.775,174.525,46.168,46.168,3.26,0,0,0,0,46.168,46.168,46.168,46.168,46.168,46.168
505700,Waipareira West,,,,0,,,,,,0,,,-36.825,174.525,45.809,45.809,3.2,0,0,0,0,45.809,45.809,45.809,45.809,45.809,45.809
505803,Waiwera,,,,0,,,,,,0,,,-36.575,174.675,38.039,38.039,3.02,0,0,0,0,38.039,38.039,38.039,38.039,38.039,38.039
505804,Hatfields Beach,,,,0,,,,,,0,,,-36.575,174.675,38.039,38.039,3.02,0,0,0,0,38.039,38.039,38.039,38.039,38.039,38.039
505805,Orewa,,,,0,,,,,,0,,,-36.575,174.675,38.039,38.039,3.02,0,0,0,0,38.039,38.039,38.039,38.039,38.039,38.039
505806,Silverdale Central,,,,0,,,,,,0,,,-36.625,174.675,38.735,38.735,3.06,0,0,0,0,38.735,38.735,38.735,38.735,38.735,38.735
505807,Red Beach West,,,,0,,,,,,0,,,-36.625,174.675,38.735,38.735,3.06,0,0,0,0,38.735,38.735,38.735,38.735,38.735,38.735
505808,Red Beach East,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
505902,Manly,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
505904,Army Bay,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
505906,Vipond,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
505907,Stanmore Bay West,36.842,36.842,36.842,1,36.842,,36.842,36.842,36.842,1,36.842,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
505908,Stanmore Bay East,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
505909,Wade Heads,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
505910,Gulf Harbour,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
506001,Weiti River,38.735,38.735,38.735,1,38.735,,38.735,38.735,38.735,1,38.735,,-36.625,174.675,38.735,38.735,3.06,0,0,0,0,38.735,38.735,38.735,38.735,38.735,38.735
506002,Stillwater,,,,0,,,,,,0,,,-36.625,174.725,36.842,36.842,3.01,0,0,0,0,36.842,36.842,36.842,36.842,36.842,36.842
506003,Silverdale South,,,,0,,,,,,0,,,-36.675,174.675,39.692,39.692,3.03,0,0,0,0,39.692,39.692,39.692,39.692,39.692,39.692
506201,Silverdale North,,,,0,,,,,,0,,,-36.575,174.675,38.039,38.039,3.02,0,0,0,0,38.039,38.039,38.039,38.039,38.039,38.039
506202,Orewa West,38.039,38.039,38.039,1,38.039,,38.039,38.039,38.039,1,38.039,,-36.575,174.675,38.039,38.039,3.02,0,0,0,0,38.039,38.039,38.039,38.039,38.039,38.039
506300,Dairy Flat-Redvale,39.692,39.692,39.692,1,39.692,,39.692,39.692,39.692,1,39.692,,-36.675,174.675,39.692,39.692,3.03,0,0,0,0,39.692,39.692,39.692,39.692,39.692,39.692
506400,Paremoremo West,,,,0,,,,,,0,,,-36.725,174.625,41.003,41.003,3.01,0,0,0,0,41.003,41.003,41.003,41.003,41.003,41.003
506613,Tauhoa-Puhoi,33.624,44.58,39.22241667,24,38.998,3.620002017,33.624,44.58,39.22241667,24,38.998,3.620002017,-36.425,174.525,38.661,38.661,2.83,0,0,0,0,33.624,44.58,39.22241667,33.624,44.58,39.22241667
506614,Tahekeroa,39.057,43.375,41.52114286,7,41.359,1.385326367,39.057,43.375,41.52114286,7,41.359,1.385326367,-36.625,174.575,43.375,43.375,3.1,0,0,0,0,39.057,43.375,41.52114286,39.057,43.375,41.52114286
506616,Matheson Bay,,,,0,,,,,,0,,,-36.275,174.775,37.939,37.939,2.86,0,0,0,0,37.939,37.939,37.939,37.939,37.939,37.939
506620,Kawau,,,,0,,,,,,0,,,-36.375,174.775,37.462,37.462,3.02,0,0,0,0,37.462,37.462,37.462,37.462,37.462,37.462
506631,Snells Beach,32.197,32.197,32.197,1,32.197,,32.197,32.197,32.197,1,32.197,,-36.425,174.725,32.197,32.197,3.05,0,0,0,0,32.197,32.197,32.197,32.197,32.197,32.197
506633,Algies Bay,,,,0,,,,,,0,,,-36.425,174.725,32.197,32.197,3.05,0,0,0,0,32.197,32.197,32.197,32.197,32.197,32.197
506634,Mahurangi,,,,0,,,,,,0,,,-36.425,174.725,32.197,32.197,3.05,0,0,0,0,32.197,32.197,32.197,32.197,32.197,32.197
506642,South Head,45.236,50.401,48.262,10,48.3285,1.748480928,45.236,50.401,48.262,10,48.3285,1.748480928,-36.575,174.325,48.054,48.054,3.13,0,0,0,0,45.236,50.401,48.262,45.236,50.401,48.262
506644,Parakai Rural,50.087,50.087,50.087,1,50.087,,50.087,50.087,50.087,1,50.087,,-36.675,174.425,50.087,50.087,3.28,0,0,0,0,50.087,50.087,50.087,50.087,50.087,50.087
506645,Parakai Urban,,,,0,,,,,,0,,,-36.675,174.425,50.087,50.087,3.28,0,0,0,0,50.087,50.087,50.087,50.087,50.087,50.087
506646,Kaukapakapa Rural,45.286,47.922,46.1695,4,45.735,1.19819684,45.286,47.922,46.1695,4,45.735,1.19819684,-36.625,174.475,47.922,47.922,3.14,0,0,0,0,45.286,47.922,46.1695,45.286,47.922,46.1695
506647,Kaukapakapa,,,,0,,,,,,0,,,-36.625,174.475,47.922,47.922,3.14,0,0,0,0,47.922,47.922,47.922,47.922,47.922,47.922
506648,Helensville South,,,,0,,,,,,0,,,-36.675,174.475,48.372,48.372,3.2,0,0,0,0,48.372,48.372,48.372,48.372,48.372,48.372
506652,Rewiti,45.809,48.122,47.15033333,3,47.52,1.199992639,45.809,48.122,47.15033333,3,47.52,1.199992639,-36.775,174.425,48.122,48.122,3.23,0,0,0,0,45.809,48.122,47.15033333,45.809,48.122,47.15033333
506653,Riverhead,41.003,47.911,44.3542,5,44.199,2.503094325,41.003,47.911,44.3542,5,44.199,2.503094325,-36.725,174.575,44.199,44.199,3.19,0,0,0,0,41.003,47.911,44.3542,41.003,47.911,44.3542
506654,Muriwai Beach,,,,0,,,,,,0,,,-36.825,174.475,47.073,47.073,3.18,0,0,0,0,47.073,47.073,47.073,47.073,47.073,47.073
506655,Muriwai Valley,47.073,47.073,47.073,1,47.073,,47.073,47.073,47.073,1,47.073,,-36.825,174.475,47.073,47.073,3.18,0,0,0,0,47.073,47.073,47.073,47.073,47.073,47.073
506656,Waitakere West,,,,0,,,,,,0,,,-36.875,174.475,45.219,45.219,3.23,0,0,0,0,45.219,45.219,45.219,45.219,45.219,45.219
506657,Point Wells,,,,0,,,,,,0,,,-36.325,174.725,36.167,36.167,3.04,0,0,0,0,36.167,36.167,36.167,36.167,36.167,36.167
506658,Omaha,,,,0,,,,,,0,,,-36.375,174.775,37.462,37.462,3.02,0,0,0,0,37.462,37.462,37.462,37.462,37.462,37.462
506659,Matakana,,,,0,,,,,,0,,,-36.325,174.725,36.167,36.167,3.04,0,0,0,0,36.167,36.167,36.167,36.167,36.167,36.167
506660,Cape Rodney,34.388,42.483,38.843875,16,39.0395,2.437301948,34.388,42.483,38.843875,16,39.0395,2.437301948,-36.275,174.575,38.387,38.387,3.02,0,0,0,0,34.388,42.483,38.843875,34.388,42.483,38.843875
506661,Cape Rodney South,33.901,37.462,35.963,6,36.1125,1.162515032,33.901,37.462,35.963,6,36.1125,1.162515032,-36.325,174.725,36.167,36.167,3.04,0,0,0,0,33.901,37.462,35.963,33.901,37.462,35.963
506800,Helensville,48.372,48.372,48.372,1,48.372,,48.372,48.372,48.372,1,48.372,,-36.675,174.475,48.372,48.372,3.2,0,0,0,0,48.372,48.372,48.372,48.372,48.372,48.372
506901,Awaruku,,,,0,,,,,,0,,,-36.675,174.725,37.688,37.688,3.02,0,0,0,0,37.688,37.688,37.688,37.688,37.688,37.688
506902,Glamorgan,,,,0,,,,,,0,,,-36.725,174.725,37.83,37.83,2.98,0,0,0,0,37.83,37.83,37.83,37.83,37.83,37.83
506903,Torbay,,,,0,,,,,,0,,,-36.675,174.725,37.688,37.688,3.02,0,0,0,0,37.688,37.688,37.688,37.688,37.688,37.688
507000,Waiake,,,,0,,,,,,0,,,-36.725,174.725,37.83,37.83,2.98,0,0,0,0,37.83,37.83,37.83,37.83,37.83,37.83
507101,Browns Bay,,,,0,,,,,,0,,,-36.725,174.725,37.83,37.83,2.98,0,0,0,0,37.83,37.83,37.83,37.83,37.83,37.83
507102,Oaktree,37.83,37.83,37.83,1,37.83,,37.83,37.83,37.83,1,37.83,,-36.725,174.725,37.83,37.83,2.98,0,0,0,0,37.83,37.83,37.83,37.83,37.83,37.83
507200,Rothesay Bay,,,,0,,,,,,0,,,-36.725,174.725,37.83,37.83,2.98,0,0,0,0,37.83,37.83,37.83,37.83,37.83,37.83
507300,Murrays Bay,,,,0,,,,,,0,,,-36.725,174.725,37.83,37.83,2.98,0,0,0,0,37.83,37.83,37.83,37.83,37.83,37.83
507400,Mairangi Bay,,,,0,,,,,,0,,,-36.725,174.725,37.83,37.83,2.98,0,0,0,0,37.83,37.83,37.83,37.83,37.83,37.83
507500,Campbells Bay,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
507710,Castor Bay,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
507720,Crown Hill,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
507800,Lake Pupuke,40.573,40.573,40.573,1,40.573,,40.573,40.573,40.573,1,40.573,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
507900,Westlake,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
508010,Takapuna Central,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
508020,Hauraki,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
508110,Seacliffe,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
508120,Bayswater,,,,0,,,,,,0,,,-36.775,174.775,40.573,40.573,3.05,0,0,0,0,40.573,40.573,40.573,40.573,40.573,40.573
